"endorser","category","candidate","endorsement"
"SF4ALL","District 17","Pratima Gupta","Yes"
"SF4ALL","District 17","Rafael Mandelman","Yes"
"SF4ALL","District 17","Rebecca Prozan","No"
"SF4ALL","District 17","Rick Hauptman","No"
"SF4ALL","District 17","Rodney Hauge","No"
"SF4ALL","District 17","Scott Wiener","No"
"SF4ALL","District 17","Shaun Haines","No"
"SF4ALL","District 17","Sophie Maxwell","Yes"
"SF4ALL","District 17","Tom Ammiano","Yes"
"SF4ALL","District 17","Tom Hsieh, Sr.","No"
"SF4ALL","District 17","Wade Woods","Yes"
"SF4ALL","District 17","Wendy Ha Chau","No"
"SF4ALL","District 17","Zoe Dunning","No"
"SF4ALL","District 19","Angela Alioto","No"
"SF4ALL","District 19","Bill Fazio","No"
"SF4ALL","District 19","Brigitte Davila","Yes"
"SF4ALL","District 19","Emily Murase","No"
"SF4ALL","District 19","Eric Mar","Yes"
"SF4ALL","District 19","Gabriel Medina","No"
"SF4ALL","District 19","Hene Kelly","Yes"
"SF4ALL","District 19","Joel Engardio","No"
"SF4ALL","District 19","Kat Anderson","No"
"SF4ALL","District 19","Keith Baraka","No"
"SF4ALL","District 19","Leah LaCroix","Yes"
"SF4ALL","District 19","Marjan Philhour","No"
"SF4ALL","District 19","Mark Farrell","No"
"SF4ALL","District 19","Mary Jung","No"
"SF4ALL","District 19","Myrna Melgar","Yes"
"SF4ALL","District 19","Norman Yee","Yes"
"SF4ALL","District 19","Rachel Norton","No"
"SF4ALL","District 19","Samuel Kwong","No"
"SF4ALL","District 19","Sandra Lee Fewer","Yes"
"SF4ALL","District 19","Tom A. Hsieh, Jr.","No"
"SF4ALL","District 19","Trevor McNeil","No"
"SF4ALL","Proposition","Local A","Abstain"
"SF4ALL","Proposition","Local B","No"
"SF4ALL","Proposition","Local C","Yes"
"SF4ALL","Proposition","Local D","Abstain"
"SF4ALL","Proposition","Local E","Abstain"
"SF4ALL","Proposition","Regional AA","Abstain"
"SF4ALL","Proposition","State 50",NA
"SF4ALL","State Senate","Jane Kim","Yes"
"SF4ALL","State Senate","Scott Wiener","No"
"San Francisco Apartment Association","District 17","Aaron Peskin","No"
"San Francisco Apartment Association","District 17","Alix Rosenthal","Yes"
"San Francisco Apartment Association","District 17","Alysabeth Alexander","No"
"San Francisco Apartment Association","District 17","Arlo Hale Smith","Yes"
"San Francisco Apartment Association","District 17","Bevan Dufty","No"
"San Francisco Apartment Association","District 17","Cindy Wu","No"
"San Francisco Apartment Association","District 17","David Campos","No"
"San Francisco Apartment Association","District 17","David Giesen","No"
"San Francisco Apartment Association","District 17","Frances Hsieh","No"
"San Francisco Apartment Association","District 17","Francis Tsang","Yes"
"San Francisco Apartment Association","District 17","Gary McCoy","Yes"
"San Francisco Apartment Association","District 17","Gladys Soto","No"
"San Francisco Apartment Association","District 17","Jane Kim","No"
"San Francisco Apartment Association","District 17","Jill Wynns","Yes"
"San Francisco Apartment Association","District 17","Jo Elias-Jackson","No"
"San Francisco Apartment Association","District 17","John Burton","No"
"San Francisco Apartment Association","District 17","Jon Golinger","No"
"San Francisco Apartment Association","District 17","Joshua Arce","Yes"
"San Francisco Apartment Association","District 17","Leah Pimentel","Yes"
"San Francisco Apartment Association","District 17","London Breed","Yes"
"San Francisco Apartment Association","District 17","Malia Cohen","Yes"
"San Francisco Apartment Association","District 17","Marlene Tran","No"
"San Francisco Apartment Association","District 17","Melissa San Miguel","No"
"San Francisco Apartment Association","District 17","Michael E. Grafton","No"
"San Francisco Apartment Association","District 17","Nicholas Pasquarielleo","No"
"San Francisco Apartment Association","District 17","Petra DeJesus","No"
"San Francisco Apartment Association","District 17","Pratima Gupta","No"
"San Francisco Apartment Association","District 17","Rafael Mandelman","No"
"San Francisco Apartment Association","District 17","Rebecca Prozan","Yes"
"San Francisco Apartment Association","District 17","Rick Hauptman","No"
"San Francisco Apartment Association","District 17","Rodney Hauge","No"
"San Francisco Apartment Association","District 17","Scott Wiener","Yes"
"San Francisco Apartment Association","District 17","Shaun Haines","No"
"San Francisco Apartment Association","District 17","Sophie Maxwell","No"
"San Francisco Apartment Association","District 17","Tom Ammiano","No"
"San Francisco Apartment Association","District 17","Tom Hsieh, Sr.","Yes"
"San Francisco Apartment Association","District 17","Wade Woods","No"
"San Francisco Apartment Association","District 17","Wendy Ha Chau","No"
"San Francisco Apartment Association","District 17","Zoe Dunning","Yes"
"San Francisco Apartment Association","District 19","Angela Alioto","No"
"San Francisco Apartment Association","District 19","Bill Fazio","No"
"San Francisco Apartment Association","District 19","Brigitte Davila","No"
"San Francisco Apartment Association","District 19","Emily Murase","Yes"
"San Francisco Apartment Association","District 19","Eric Mar","No"
"San Francisco Apartment Association","District 19","Gabriel Medina","No"
"San Francisco Apartment Association","District 19","Hene Kelly","No"
"San Francisco Apartment Association","District 19","Joel Engardio","Yes"
"San Francisco Apartment Association","District 19","Kat Anderson","Yes"
"San Francisco Apartment Association","District 19","Keith Baraka","Yes"
"San Francisco Apartment Association","District 19","Leah LaCroix","No"
"San Francisco Apartment Association","District 19","Marjan Philhour","Yes"
"San Francisco Apartment Association","District 19","Mark Farrell","Yes"
"San Francisco Apartment Association","District 19","Mary Jung","Yes"
"San Francisco Apartment Association","District 19","Myrna Melgar","No"
"San Francisco Apartment Association","District 19","Norman Yee","No"
"San Francisco Apartment Association","District 19","Rachel Norton","Yes"
"San Francisco Apartment Association","District 19","Samuel Kwong","No"
"San Francisco Apartment Association","District 19","Sandra Lee Fewer","No"
"San Francisco Apartment Association","District 19","Tom A. Hsieh, Jr.","Yes"
"San Francisco Apartment Association","District 19","Trevor McNeil","Yes"
"San Francisco Apartment Association","Proposition","Local A","Yes"
"San Francisco Apartment Association","Proposition","Local B","Yes"
"San Francisco Apartment Association","Proposition","Local C","Yes"
"San Francisco Apartment Association","Proposition","Local D","Yes"
"San Francisco Apartment Association","Proposition","Local E","Yes"
"San Francisco Apartment Association","Proposition","Regional AA","Yes"
"San Francisco Apartment Association","Proposition","State 50",NA
"San Francisco Apartment Association","State Senate","Jane Kim","No"
"San Francisco Apartment Association","State Senate","Scott Wiener","Yes"
"San Francisco Labor Council","District 17","Aaron Peskin",NA
"San Francisco Labor Council","District 17","Alix Rosenthal",NA
"San Francisco Labor Council","District 17","Alysabeth Alexander",NA
"San Francisco Labor Council","District 17","Arlo Hale Smith",NA
"San Francisco Labor Council","District 17","Bevan Dufty",NA
"San Francisco Labor Council","District 17","Cindy Wu",NA
"San Francisco Labor Council","District 17","David Campos",NA
"San Francisco Labor Council","District 17","David Giesen",NA
"San Francisco Labor Council","District 17","Frances Hsieh",NA
"San Francisco Labor Council","District 17","Francis Tsang",NA
"San Francisco Labor Council","District 17","Gary McCoy",NA
"San Francisco Labor Council","District 17","Gladys Soto",NA
"San Francisco Labor Council","District 17","Jane Kim",NA
"San Francisco Labor Council","District 17","Jill Wynns",NA
"San Francisco Labor Council","District 17","Jo Elias-Jackson",NA
"San Francisco Labor Council","District 17","John Burton",NA
"San Francisco Labor Council","District 17","Jon Golinger",NA
"San Francisco Labor Council","District 17","Joshua Arce",NA
"San Francisco Labor Council","District 17","Leah Pimentel",NA
"San Francisco Labor Council","District 17","London Breed",NA
"San Francisco Labor Council","District 17","Malia Cohen",NA
"San Francisco Labor Council","District 17","Marlene Tran",NA
"San Francisco Labor Council","District 17","Melissa San Miguel",NA
"San Francisco Labor Council","District 17","Michael E. Grafton",NA
"San Francisco Labor Council","District 17","Nicholas Pasquarielleo",NA
"San Francisco Labor Council","District 17","Petra DeJesus",NA
"San Francisco Labor Council","District 17","Pratima Gupta",NA
"San Francisco Labor Council","District 17","Rafael Mandelman",NA
"San Francisco Labor Council","District 17","Rebecca Prozan",NA
"San Francisco Labor Council","District 17","Rick Hauptman",NA
"San Francisco Labor Council","District 17","Rodney Hauge",NA
"San Francisco Labor Council","District 17","Scott Wiener",NA
"San Francisco Labor Council","District 17","Shaun Haines",NA
"San Francisco Labor Council","District 17","Sophie Maxwell",NA
"San Francisco Labor Council","District 17","Tom Ammiano",NA
"San Francisco Labor Council","District 17","Tom Hsieh, Sr.",NA
"San Francisco Labor Council","District 17","Wade Woods",NA
"San Francisco Labor Council","District 17","Wendy Ha Chau",NA
"San Francisco Labor Council","District 17","Zoe Dunning",NA
"San Francisco Labor Council","District 19","Angela Alioto",NA
"San Francisco Labor Council","District 19","Bill Fazio",NA
"San Francisco Labor Council","District 19","Brigitte Davila",NA
"San Francisco Labor Council","District 19","Emily Murase",NA
"San Francisco Labor Council","District 19","Eric Mar",NA
"San Francisco Labor Council","District 19","Gabriel Medina",NA
"San Francisco Labor Council","District 19","Hene Kelly",NA
"San Francisco Labor Council","District 19","Joel Engardio",NA
"San Francisco Labor Council","District 19","Kat Anderson",NA
"San Francisco Labor Council","District 19","Keith Baraka",NA
"San Francisco Labor Council","District 19","Leah LaCroix",NA
"San Francisco Labor Council","District 19","Marjan Philhour",NA
"San Francisco Labor Council","District 19","Mark Farrell",NA
"San Francisco Labor Council","District 19","Mary Jung",NA
"San Francisco Labor Council","District 19","Myrna Melgar",NA
"San Francisco Labor Council","District 19","Norman Yee",NA
"San Francisco Labor Council","District 19","Rachel Norton",NA
"San Francisco Labor Council","District 19","Samuel Kwong",NA
"San Francisco Labor Council","District 19","Sandra Lee Fewer",NA
"San Francisco Labor Council","District 19","Tom A. Hsieh, Jr.",NA
"San Francisco Labor Council","District 19","Trevor McNeil",NA
"San Francisco Labor Council","Proposition","Local A","Yes"
"San Francisco Labor Council","Proposition","Local B","Abstain"
"San Francisco Labor Council","Proposition","Local C","Yes"
"San Francisco Labor Council","Proposition","Local D",NA
"San Francisco Labor Council","Proposition","Local E","Yes"
"San Francisco Labor Council","Proposition","Regional AA","Yes"
"San Francisco Labor Council","Proposition","State 50","Yes"
"San Francisco Labor Council","State Senate","Jane Kim","Abstain"
"San Francisco Labor Council","State Senate","Scott Wiener","Abstain"
"San Francisco Latino Democratic Club","District 17","Aaron Peskin","Yes"
"San Francisco Latino Democratic Club","District 17","Alix Rosenthal","No"
"San Francisco Latino Democratic Club","District 17","Alysabeth Alexander","Yes"
"San Francisco Latino Democratic Club","District 17","Arlo Hale Smith","No"
"San Francisco Latino Democratic Club","District 17","Bevan Dufty","No"
"San Francisco Latino Democratic Club","District 17","Cindy Wu","Yes"
"San Francisco Latino Democratic Club","District 17","David Campos","Yes"
"San Francisco Latino Democratic Club","District 17","David Giesen","No"
"San Francisco Latino Democratic Club","District 17","Frances Hsieh","Yes"
"San Francisco Latino Democratic Club","District 17","Francis Tsang","No"
"San Francisco Latino Democratic Club","District 17","Gary McCoy","No"
"San Francisco Latino Democratic Club","District 17","Gladys Soto","Yes"
"San Francisco Latino Democratic Club","District 17","Jane Kim","Yes"
"San Francisco Latino Democratic Club","District 17","Jill Wynns","No"
"San Francisco Latino Democratic Club","District 17","Jo Elias-Jackson","No"
"San Francisco Latino Democratic Club","District 17","John Burton","No"
"San Francisco Latino Democratic Club","District 17","Jon Golinger","Yes"
"San Francisco Latino Democratic Club","District 17","Joshua Arce","No"
"San Francisco Latino Democratic Club","District 17","Leah Pimentel","No"
"San Francisco Latino Democratic Club","District 17","London Breed","No"
"San Francisco Latino Democratic Club","District 17","Malia Cohen","No"
"San Francisco Latino Democratic Club","District 17","Marlene Tran","No"
"San Francisco Latino Democratic Club","District 17","Melissa San Miguel","No"
"San Francisco Latino Democratic Club","District 17","Michael E. Grafton","No"
"San Francisco Latino Democratic Club","District 17","Nicholas Pasquarielleo","No"
"San Francisco Latino Democratic Club","District 17","Petra DeJesus","Yes"
"San Francisco Latino Democratic Club","District 17","Pratima Gupta","Yes"
"San Francisco Latino Democratic Club","District 17","Rafael Mandelman","Yes"
"San Francisco Latino Democratic Club","District 17","Rebecca Prozan","No"
"San Francisco Latino Democratic Club","District 17","Rick Hauptman","No"
"San Francisco Latino Democratic Club","District 17","Rodney Hauge","No"
"San Francisco Latino Democratic Club","District 17","Scott Wiener","No"
"San Francisco Latino Democratic Club","District 17","Shaun Haines","No"
"San Francisco Latino Democratic Club","District 17","Sophie Maxwell","Yes"
"San Francisco Latino Democratic Club","District 17","Tom Ammiano","No"
"San Francisco Latino Democratic Club","District 17","Tom Hsieh, Sr.","No"
"San Francisco Latino Democratic Club","District 17","Wade Woods","Yes"
"San Francisco Latino Democratic Club","District 17","Wendy Ha Chau","No"
"San Francisco Latino Democratic Club","District 17","Zoe Dunning","No"
"San Francisco Latino Democratic Club","District 19","Angela Alioto","No"
"San Francisco Latino Democratic Club","District 19","Bill Fazio","No"
"San Francisco Latino Democratic Club","District 19","Brigitte Davila","Yes"
"San Francisco Latino Democratic Club","District 19","Emily Murase","No"
"San Francisco Latino Democratic Club","District 19","Eric Mar","Yes"
"San Francisco Latino Democratic Club","District 19","Gabriel Medina","Yes"
"San Francisco Latino Democratic Club","District 19","Hene Kelly","Yes"
"San Francisco Latino Democratic Club","District 19","Joel Engardio","No"
"San Francisco Latino Democratic Club","District 19","Kat Anderson","No"
"San Francisco Latino Democratic Club","District 19","Keith Baraka","No"
"San Francisco Latino Democratic Club","District 19","Leah LaCroix","Yes"
"San Francisco Latino Democratic Club","District 19","Marjan Philhour","No"
"San Francisco Latino Democratic Club","District 19","Mark Farrell","No"
"San Francisco Latino Democratic Club","District 19","Mary Jung","No"
"San Francisco Latino Democratic Club","District 19","Myrna Melgar","Yes"
"San Francisco Latino Democratic Club","District 19","Norman Yee","Yes"
"San Francisco Latino Democratic Club","District 19","Rachel Norton","No"
"San Francisco Latino Democratic Club","District 19","Samuel Kwong","No"
"San Francisco Latino Democratic Club","District 19","Sandra Lee Fewer","Yes"
"San Francisco Latino Democratic Club","District 19","Tom A. Hsieh, Jr.","No"
"San Francisco Latino Democratic Club","District 19","Trevor McNeil","No"
"San Francisco Latino Democratic Club","Proposition","Local A","Yes"
"San Francisco Latino Democratic Club","Proposition","Local B","Abstain"
"San Francisco Latino Democratic Club","Proposition","Local C","Yes"
"San Francisco Latino Democratic Club","Proposition","Local D","Yes"
"San Francisco Latino Democratic Club","Proposition","Local E","Yes"
"San Francisco Latino Democratic Club","Proposition","Regional AA","Yes"
"San Francisco Latino Democratic Club","Proposition","State 50","Yes"
"San Francisco Latino Democratic Club","State Senate","Jane Kim","Yes"
"San Francisco Latino Democratic Club","State Senate","Scott Wiener","No"
"San Francisco League of Conservation Voters","District 17","Aaron Peskin","Yes"
"San Francisco League of Conservation Voters","District 17","Alix Rosenthal","Yes"
"San Francisco League of Conservation Voters","District 17","Alysabeth Alexander","No"
"San Francisco League of Conservation Voters","District 17","Arlo Hale Smith","No"
